Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/view/urn:uuid:8eb73d4e-1c42-46eb-a367-e76ea2f15414,24,5,37,29,0.4,5,0.034763
/view/doi:10.18739/A2408F,23,14,75,44,0.5,14,0.034227
/view/doi:10.18739/A2WX0J,23,11,70,42,0.454545455,11,0.03371
/view/urn:uuid:4d549744-fe00-46a5-a8ef-77f92a0d438a,23,4,41,34,0.25,4,0.03321
/view/doi:10.18739/A2280J,23,29,73,51,0.793103448,30,0.032726
/profile/http://orcid.org/0000-0002-1006-9496,23,26,263,216,0.346153846,26,0.032258
/view/doi:10.18739/A20955,22,10,36,29,0.7,10,0.031802
/view/urn:uuid:e9136a64-661f-470d-9b3a-72f31d54d066,22,17,37,28,0.823529412,17,0.031361
/view/urn:uuid:eec9136f-095f-4e87-a611-522028991520,21,6,31,27,0.833333333,6,0.03093
/view/urn:uuid:ff7b9006-a7f7-4642-96ec-f2ba5da2b223,21,6,36,26,0.333333333,6,0.030513
/view/doi:10.18739/A2B958,21,14,28,24,0.785714286,14,0.030108
/view/urn:uuid:b9d66cfc-b9cf-47f2-8297-831f022e7469,20,5,28,23,0.8,5,0.029713
/view/doi:10.18739/A2W389,20,7,29,23,0.285714286,7,0.029329
/view/urn:uuid:ebe25bc7-c9de-4440-87c0-a5d0d6267fec,20,5,34,30,0.2,5,0.028956
/view/doi:10.18739/A2136S,20,19,97,56,0.368421053,19,0.028593
/view/arctic-data.13716.1,20,9,44,30,0.333333333,10,0.028241
/view/doi:10.18739/A23T0C,20,11,33,27,0.909090909,11,0.027898
/view/doi:10.18739/A2508R,19,5,40,25,0.4,5,0.027562
/view/doi:10.18739/A23M22,19,5,54,40,0.2,6,0.027236
/view/doi:10.18739/A2M37F,19,3,30,26,0.666666667,3,0.026918
/view/arctic-data.7792.4,19,20,35,23,0.75,20,0.026608
/view/urn:uuid:1fc42aeb-353d-4af0-b97c-75f670ed21a6,19,4,36,27,0.75,4,0.026306
/view/arctic-data.10053.1,18,25,57,47,0.44,25,0.026009
/view/urn:uuid:16726b27-2bf6-42c9-a30d-60f82d6271fc,18,10,49,39,0.2,11,0.025721
"/profile/CN=DBO,DC=dataone,DC=org",18,21,71,40,0.285714286,21,0.025439
/view/doi:10.18739/A20M58,17,12,42,33,0.333333333,12,0.025162
/view/doi:10.18739/A26951,17,7,44,32,0.428571429,8,0.024892
/view/doi:10.18739/A22T1F,17,1,32,22,0,1,0.024628
/view/doi:10.18739/A21R9G,17,7,22,20,1,7,0.024371
/view/doi:10.18739/A2967P,17,4,28,21,0.5,4,0.024119
/view/urn:uuid:346e2aad-3114-4cc7-917f-22efc2ae2898,17,28,106,52,0.428571429,28,0.023873
/view/urn:uuid:a0a57a2e-7f67-46ed-9762-a1644a743ec8,16,3,32,23,0.333333333,3,0.023631
/view/doi:10.18739/A23Z3W,16,15,48,26,0.333333333,15,0.023395
/view/urn:uuid:89fd72f1-5d30-4078-93d2-99462759d496,16,4,38,20,0.5,4,0.023163
"/profile/CN=arctic-data-admins,DC=dataone,DC=org",16,9,37,28,0.333333333,9,0.022937
/view/urn:uuid:2d6c7992-9100-49ea-bd8b-f08dfb5948a5,16,6,31,24,1,6,0.022716
/view/doi:10.18739/A2WD3H,16,10,20,18,0.8,10,0.022499
/view/doi:10.18739/A25395,16,3,24,19,0.666666667,3,0.022287
/view/doi:10.18739/A2B69R,16,10,26,20,0.6,10,0.02208
/view/urn:uuid:0af7af6d-b761-494d-bab2-112428286aaf,16,1,24,22,0,1,0.021877
/view/urn:uuid:b4af971b-34ce-4baa-84fc-80d0a72af33b,16,7,36,28,0.714285714,7,0.021678
/view/urn:uuid:97502dc9-0ede-4b38-aabe-f00e6be70d54,16,3,29,22,0.666666667,4,0.021483
/view/urn:uuid:dc4b2a33-a83d-4232-85c8-9dbb5e7c2516,15,0,36,25,null,0,0.02129
/view/,15,11,17,15,0.454545455,11,0.021101
/view/urn:uuid:3fb067ab-a8c6-4297-863f-511f1d39233b,15,2,29,18,0.5,2,0.020916
/view/urn:uuid:a93ab6ac-df90-4c22-b275-bfdb55074150,15,3,36,18,0.333333333,3,0.020735
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20036/8,15,5,33,21,0.8,5,0.020557
/view/doi:10.18739/A2TM2K,15,3,20,19,1,3,0.020383
/view/urn:uuid:f578fa49-7ebb-4500-b659-0bd5d1de399a,15,3,36,26,0.666666667,4,0.020212
/view/doi:10.18739/A2Q67D,15,0,21,16,null,0,0.020044
/profile/http://orcid.org/0000-0003-3697-394X,15,3,23,21,0.333333333,3,0.019879
/view/arctic-data.10065.1,15,9,43,33,0.222222222,9,0.019717
/view/doi:10.18739/A26R78,15,11,34,22,0.545454545,12,0.019559
/view/arctic-data.10495.3,14,7,22,19,0.571428571,7,0.019401
/view/doi:10.18739/A2T08N,14,5,34,22,0.6,5,0.019247
/view/doi:10.18739/A2N384,14,6,27,21,0.666666667,6,0.019095
/view/arctic-data.10038.1,14,12,45,29,0.25,12,0.018946
/view/urn:uuid:147a1733-f718-4ea5-8dd4-dd75914d17c5,14,6,25,17,0.166666667,6,0.0188
/view/arctic-data.13959.1,14,5,53,24,0.2,5,0.018656
/view/doi:10.18739/A2XZ2Z,14,4,17,15,0.25,5,0.018514
/view/urn:uuid:bea82705-5ef8-47db-a38b-f11be53602d7,14,2,19,15,0.5,2,0.018375
/view/arctic-data.14274.1,14,17,57,41,0.470588235,17,0.018239
/view/urn:uuid:cd01df58-1a3e-4266-9e35-ef5bf80a4f71,14,1,44,25,0,1,0.018104
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10531/6,14,5,18,15,0.4,5,0.017972
/view/doi:10.18739/A2XT16,14,5,19,15,0.8,5,0.017842
/view/urn:uuid:3ca9e7fa-e416-4621-adb2-8784ec65db0a,14,5,22,15,0.4,5,0.017715
/view/doi:10.18739/A2Z967,14,3,18,18,0.666666667,3,0.017589
/view/doi:10.18739/A2B670,14,3,16,15,1,3,0.017465
/search-tips/,14,0,19,17,null,0,0.017344
/view/doi:10.18739/A2XH3V,14,0,33,25,null,2,0.017224
/view/urn:uuid:478b7fc5-df07-40f5-926c-48cc538aa22d,14,3,30,21,0.333333333,3,0.017106
/view/arctic-data.10107.1,14,21,55,38,0.285714286,21,0.01699
/view/urn:uuid:ab1bf73d-6cd9-41f8-8e1e-16d058cf38d1,14,0,23,19,null,0,0.016876
/data/page/4,14,0,23,15,null,0,0.016763
/view/urn:uuid:8400608d-cecd-4b48-a446-4dacf4b43435,14,7,34,25,0.285714286,7,0.016653
/view/arctic-data.9980.2,13,3,23,21,0.333333333,3,0.016542
/profile/http://orcid.org/0000-0001-9205-2948,13,10,108,91,0.3,10,0.016434
/view/doi:10.18739/A25G9Z,13,12,26,16,0.75,12,0.016327
/view/arctic-data.10041.4,13,17,57,36,0.352941176,17,0.016221
/view/urn:uuid:0052acb4-c604-4d99-b662-a222b288ef46,13,4,25,24,0.25,5,0.016117
/view/urn:uuid:05735a2b-576d-40d9-8d4d-30491c89e0af,13,5,24,19,0.4,6,0.016015
/view/arctic-data.13839.1,13,6,23,18,0.666666667,6,0.015914
/profile/http://orcid.org/0000-0003-3283-554X,13,12,156,132,0.25,12,0.015815
/view/arctic-data.13954.1,13,5,65,27,0,5,0.015717
/view/urn:uuid:462f38a1-2769-4f95-a96a-363fceb1ba8d,13,5,23,17,0.4,5,0.01562
/view/urn:uuid:2eead053-9172-48a8-9630-e5ccded3f865,13,3,21,19,0.333333333,3,0.015525
/view/urn:uuid:d0966c69-c0cf-46ad-afda-856843be8433,13,0,22,17,null,0,0.015431
/view/urn:uuid:f783f072-e5e0-454c-9c9d-136935e1cb7c,13,16,56,23,0.25,16,0.015338
/quality/doi:10.18739/A27T10,13,2,26,17,0.5,2,0.015247
/view/doi:10.18739/A2MT1D,13,2,21,16,0,2,0.015157
/view/doi:10.18739/A24H2B,13,5,21,18,0.4,5,0.015068
/view/doi:10.18739/A2M80H,13,4,42,20,0.5,4,0.01498
/view/arctic-data.13959.5,13,10,55,29,0.4,10,0.014894
/view/arctic-data.10117.1,13,4,19,16,0.25,4,0.014808
/view/urn:uuid:49a8b854-ec0a-4b85-ac4f-cc6d9c219823,13,0,19,16,null,0,0.014724
/view/urn:uuid:15120906-ddeb-4d8d-be69-799147216f0b,13,6,17,14,0.5,6,0.014641
/view/doi:10.18739/A2V09B,13,1,17,14,1,1,0.014559
/submit,13,4,61,42,0.5,4,0.014478
/view/doi:10.18739/A21W9V,13,3,16,16,1,3,0.014398
/view/doi:10.18739/A20W85,13,3,27,20,0.666666667,3,0.014319
/view/doi:10.18739/A20M3H,12,3,21,15,0.666666667,3,0.01424
/view/arctic-data.9513.1,12,10,27,24,0.4,10,0.014163
/view/arctic-data.13947.1,12,6,26,17,0,6,0.014086
/view/doi:10.18739/A2166T,12,0,21,18,null,0,0.01401
/view/arctic-data.10113.1,12,4,27,22,0.25,4,0.013935
/view/doi:10.18739/A2FQ1T,12,2,18,14,1,2,0.013861
/view/urn:uuid:294084c9-2490-49a3-92d0-edcc578a8cf0,12,4,38,27,0.75,4,0.013787
/view/urn:uuid:e5ffb409-9649-458f-82be-5ea7da2277b6,12,14,27,17,0.571428571,14,0.013715
/view/doi:10.18739/A2ZQ03,12,1,21,18,0,1,0.013644
/view/doi:10.18739/A2GM0Q,12,7,14,13,0.857142857,7,0.013573
/catalog/?freeText=Summit,12,0,0,0,null,0,0.013503
/view/urn:uuid:4cefadbd-82cc-4d3a-977b-c83ad0af230e,12,17,83,29,0.411764706,17,0.013435
/view/urn:uuid:5fd46fd0-0103-4b8d-82ba-b328403e8168,12,8,22,21,0.875,8,0.013366
/view/urn:uuid:5870816a-e9f6-4d2e-9582-80bd0d774269,12,6,31,19,0.166666667,6,0.013299
/view/urn:uuid:db779eb7-acc6-443f-afac-81531ca087a2,12,2,18,17,0.5,2,0.013233
/view/doi:10.18739/A2V681,12,1,32,13,0,1,0.013167
/view/doi:10.18739/A2607P,12,2,33,23,0.5,2,0.013102
/view/doi:10.18739/A2Q661,12,4,27,22,0.25,4,0.013038
/view/urn:uuid:0ebda4cd-dc0e-48ce-a295-e4a3cd5bb3a6,12,7,26,21,0.857142857,7,0.012974
/view/doi:10.18739/A20H1Q,12,12,22,19,0.5,12,0.012912
/view/urn:uuid:8907e358-7d16-4411-9eb5-c83666bc8551,12,19,39,27,0.631578947,19,0.01285
/view/doi:10.18739/A23Q23,12,2,22,18,1,2,0.012788
/view/doi:10.18739/A2R69G,12,5,16,14,1,5,0.012728
/view/arctic-data.13758.1,12,10,27,23,0.2,10,0.012668
/view/arctic-data.9570.2,12,2,24,17,0,2,0.012608
/view/urn:uuid:afe52276-8721-4cdf-99c2-adf9b6bfa180,12,6,18,14,0.5,6,0.01255
/view/arctic-data.13753.1,12,9,20,15,0,9,0.012492
/view/doi:10.18739/A2GX0T,12,0,21,14,null,0,0.012434
/view/arctic-data.10048.1,12,13,45,27,0.384615385,13,0.012378
/view/doi:10.18739/A2184R,12,3,27,19,0.333333333,4,0.012321
/view/arctic-data.13777.1,12,19,41,33,0.789473684,19,0.012266
/profile/http://orcid.org/0000-0001-7489-5423,12,7,90,76,0.285714286,7,0.012211
/view/arctic-data.2372.1,12,13,39,26,0.307692308,13,0.012157
/view/urn:uuid:9ea8b213-2eb8-4dc1-a531-9dc44689f55e,12,3,52,20,0.333333333,4,0.012103
/view/urn:uuid:df3002b4-23be-4004-a073-53c399c76522,12,5,42,23,0.4,5,0.012049
/view/arctic-data.10014.1,11,59,170,126,0.423728814,59,0.011996
/view/urn:uuid:b4cc3363-90f9-4e2a-a200-61ce4017f2f1,11,19,33,25,0.421052632,19,0.011943
/view/autogen.2016032221015484382.5,11,7,56,20,0.142857143,7,0.011891
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20036/3,11,6,40,20,0.333333333,6,0.011839
/profile/http://orcid.org/0000-0002-2561-5840,11,39,189,148,0.333333333,42,0.011787
/view/arctic-data.14276.1,11,6,29,22,0.166666667,6,0.011736
/view/arctic-data.13762.4,11,4,27,22,0,4,0.011686
/view/urn:uuid:f31dc07f-cfe6-4d35-835c-2dba33af2d16,11,1,25,15,0,1,0.011636
/view/doi:10.18739/A23V2G,11,4,21,14,0.5,4,0.011587
/view/arctic-data.13809.1,11,16,38,28,0.4375,16,0.011538
/view/doi:10.5065/D6930R6J,11,7,13,11,0.571428571,7,0.01149
/view/urn:uuid:7e2220d9-ba53-4531-af85-d1678dcaaf6d,11,1,25,18,0,1,0.011442
/view/arctic-data.10054.1,11,13,30,23,0.384615385,13,0.011394
/view/urn:uuid:13cbcc57-0593-4f84-a128-53d912bc5d96,11,0,13,11,null,0,0.011348
/view/arctic-data.13835.1,11,10,25,21,0.7,10,0.011301
/view/doi:10.18739/A2820B,11,8,41,15,0.5,8,0.011255
/view/urn:uuid:4fc72872-f2e4-455a-837b-4cd668b9f6aa,11,0,18,13,null,0,0.011209
/view/arctic-data.14109.1,11,10,36,22,0.3,10,0.011164
/view/arctic-data.10154.1,11,4,29,22,0,4,0.01112
/view/urn:uuid:b37a04ed-aaa5-4d64-9bb4-e13e5d746eb8,11,2,25,18,1,2,0.011075
/view/doi:10.18739/A2768F,11,0,17,14,null,0,0.011031
/view/urn:uuid:0599306e-2ed9-4f5f-a5aa-f1f05e70cebe,11,1,21,16,0,1,0.010988
/view/arctic-data.13984.1,11,7,22,16,0.428571429,7,0.010945
/view/arctic-data.10108.1,11,11,35,22,0.363636364,11,0.010902
/view/http://dx.doi.org/10.18739/A23T0C,11,13,28,14,0.076923077,13,0.01086
/view/urn:uuid:19fef645-be5d-42ef-b050-4ec8c2fdf034,11,0,32,16,null,0,0.010818
/view/arctic-data.14037.1,11,6,21,16,0.333333333,6,0.010776
/view/urn:uuid:6624e413-3681-4547-8c60-9418eebb069f,11,30,44,37,0.833333333,30,0.010735
/view/doi:10.18739/A2ND53,11,1,26,14,0,1,0.010695
/view/doi:10.18739/A2V935,11,10,14,11,0.7,10,0.010654
/view/doi:10.18739/A24R34,11,1,14,14,0,1,0.010614
/profile/http://orcid.org/0000-0001-6695-8383,11,7,55,43,0.285714286,7,0.010575
/view/urn:uuid:14610858-43d4-42f0-ade1-c6f065787339,11,2,23,18,0,2,0.010535
/view/doi:10.18739/A26R0M,11,4,21,17,0.5,4,0.010496
/profile/http://orcid.org/0000-0003-2245-3804,11,1,55,46,1,1,0.010458
/view/doi:10.18739/A2ZX05,11,0,29,23,null,2,0.010419
/view/urn:uuid:b4d64171-97c6-4587-925b-3747bae6fc5b,10,0,16,11,null,0,0.010381
/view/doi:10.18739/A2V07K,10,1,31,18,1,1,0.010343
/view/doi:10.18739/A2ZQ1G,10,1,14,11,0,1,0.010305
/view/arctic-data.10112.1,10,14,28,23,0.428571429,14,0.010267
/view/urn:uuid:15c4a14b-5f5a-44d3-9ad1-951dbd8a46e8,10,7,27,17,0.571428571,7,0.01023
/view/doi:10.18739/A2KW9T,10,11,45,27,0.454545455,11,0.010193
/view/doi:10.18739/A2TR4Q,10,8,31,20,0.5,8,0.010156
/view/doi:10.18739/A2FH24,10,1,14,14,1,1,0.01012
/view/arctic-data.13941.1,10,4,22,15,0.75,4,0.010084
/view/urn:uuid:15fe7ad9-e2a5-4197-aab1-5813f46b8995,10,0,32,20,null,0,0.010048
/view/doi:10.18739/A29669,10,3,12,11,0.333333333,3,0.010012
/view/doi:10.18739/A20N7C,10,8,12,11,0.875,8,0.009977
/view/urn:uuid:838dd95c-6eb1-4b8d-b302-1bd910312e5b,10,3,33,22,0.333333333,4,0.009942
/view/urn:uuid:e6aa8480-eb0d-4097-a253-7cab254daa9b,10,1,12,11,1,1,0.009908
/view/doi:10.18739/A28Q18,10,2,11,11,0.5,2,0.009873
/view/doi:10.18739/A26M4R,10,0,13,10,null,0,0.009839
/view/doi:10.18739/A2JW84,10,3,21,15,0.666666667,3,0.009806
/view/arctic-data.14049.1,10,6,13,13,0.833333333,6,0.009772
/view/doi:10.5065/D61J97TT,10,3,15,12,1,3,0.009739
/view/urn:uuid:05d9dab8-5783-498d-a257-2b94da4dbe14,10,1,18,12,1,1,0.009706
/view/arctic-data.10000.1,10,5,25,18,0.4,5,0.009674
/view/urn:uuid:cdeb771c-5d64-491a-9fb5-3fab3511dced,10,0,10,10,null,0,0.009641
/view/urn:uuid:8e3983e3-ff23-43d7-96d6-be297ea368ea,10,1,17,14,0,1,0.009609
/view/doi:10.18739/A2103M,10,9,11,11,1,9,0.009577
/view/arctic-data.13979.1,10,7,23,16,0.571428571,7,0.009546
/view/doi:10.5065/D6CC0XMC,10,11,15,12,0.636363636,11,0.009514
/view/doi:10.18739/A29J9W,10,5,54,17,0.4,5,0.009483
/view/arctic-data.14186.2,10,7,20,11,0.142857143,7,0.009452
/view/urn:uuid:574f291a-91bf-43ff-a18c-e90eb833ec3c,10,1,20,15,0,1,0.009422
/view/urn:uuid:0f310fdc-fe78-4d74-8722-f48c911f499f,10,3,23,18,0.333333333,3,0.009391
/view/doi:10.18739/A20Q25,10,6,19,15,0.5,6,0.009361
/view/doi:10.18739/A2HW49,10,10,10,10,0.9,10,0.009331
/view/urn:uuid:8a173443-69ca-4ca1-a21e-e495b87fd6fe,10,1,15,12,0,2,0.009301
/view/arctic-data.10497.1,10,7,33,19,0.285714286,7,0.009272
/view/arctic-data.10156.1,10,13,34,23,0.384615385,13,0.009243
/view/urn:uuid:ae49e949-06ce-4060-aad7-7e57ee970922,10,2,31,19,0,2,0.009214
/view/urn:uuid:a41ce7fa-6c84-4694-b22f-5e2dbbf50806,10,6,26,19,0.5,6,0.009185
/view/urn:uuid:44400f74-c0a8-45c1-b2f2-9dd9e2231c3d,10,15,47,40,0.4,15,0.009156
/view/arctic-data.10113.3,10,4,26,20,0.5,4,0.009128
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/637/3,10,2,22,15,0.5,2,0.0091
/view/arctic-data.14284.1,10,7,23,15,0,7,0.009072
/view/arctic-data.10153.1,10,6,24,16,0.333333333,6,0.009044
/view/doi:10.18739/A2H542,10,1,20,15,1,1,0.009017
/view/doi:10.18739/A2J954,10,3,18,13,0.666666667,3,0.008989
/view/doi:10.18739/A2696D,10,5,18,16,0.4,5,0.008962
/view/doi:10.18739/A2R37P,10,0,11,11,null,0,0.008935
/view/doi:10.18739/A2JK2R,10,8,56,22,0.25,8,0.008908
/view/doi:10.18739/A2TH5P,10,1,17,15,0,1,0.008882
/view/urn:uuid:b23a5672-faf6-4442-85e4-ecafeede714d,10,3,14,11,0.666666667,3,0.008856
/view/urn:uuid:f0de3d4b-cb82-484f-929d-be73e737e259,10,13,39,24,0.461538462,13,0.008829
/view/arctic-data.9512.2,10,2,20,12,0,2,0.008803
/view/urn:uuid:600e6ee4-863c-41a3-ab63-8beaa3224841,10,10,17,14,0.5,10,0.008778
/view/doi:10.18739/A2C391,10,0,12,12,null,0,0.008752
/view/doi:10.18739/A21M3T,10,2,15,13,0.5,2,0.008727
/view/arctic-data.10050.1,9,4,16,13,0.5,4,0.008701
/view/doi:10.18739/A2V61C,9,5,9,9,1,5,0.008675
/view/doi:10.18739/A25D5R,9,1,17,13,0,1,0.00865
/view/doi:10.18739/A27H6S,9,3,13,10,0.666666667,3,0.008624
/view/doi:10.18739/A2X68N,9,5,20,14,0.8,5,0.008599
/view/arctic-data.10152.1,9,5,18,14,0.4,5,0.008574
/view/doi:10.18739/A2H04B,9,8,10,10,0.875,8,0.00855
/view/doi:10.18739/A25S8P,9,6,22,17,0.833333333,6,0.008525
/view/arctic-data.14218.1,9,12,42,21,0.25,12,0.008501
/view/doi:10.18739/A2QS91,9,0,11,11,null,1,0.008477
/view/doi:10.18739/A2D934,9,8,13,10,0.875,8,0.008452
/view/doi:10.18739/A2C60N,9,8,9,9,0.75,8,0.008429
/view/urn:uuid:1ff7f82e-7ba4-4a65-a795-b1f44007e824,9,7,38,23,0.285714286,7,0.008405
/view/doi:10.5065/D69G5JX5,9,10,11,10,0.9,10,0.008381
/view/doi:10.18739/A25047,9,8,9,9,0.75,8,0.008358
/view/urn:uuid:7039fe5d-a649-4147-af66-f45eac53738d,9,0,26,15,null,0,0.008335
/view/doi:10.18739/A2VC2G,9,5,11,10,1,5,0.008311
/news/2016/04/webinar-recap-nsf-arctic-data-center-overview/,9,4,12,12,0.75,4,0.008288
/view/urn:uuid:bdea8a32-a9d3-4169-80b8-2ae950931ad5,9,16,39,27,0.25,16,0.008266
/view/arctic-data.10495.1,9,3,14,11,0.333333333,3,0.008243
/view/arctic-data.14310.1,9,5,13,11,0.4,5,0.008221
/view/doi:10.18739/A2DM4M,9,1,16,15,0,1,0.008198
/view/doi:10.5065/D6K072D2,9,5,13,13,1,5,0.008176
/view/doi:10.18739/A28Q2N,9,0,15,10,null,0,0.008154
/view/urn:uuid:5c57d39f-9171-4a57-b34f-100772ef21aa,9,3,21,14,0.333333333,3,0.008132
/view/doi:10.18739/A2BB8R,9,0,15,9,null,0,0.00811
/view/urn:uuid:a2a2a0d3-8ffe-4943-9914-c25245fcab4a,9,4,18,13,0,4,0.008089
/view/doi:10.18739/A21074,9,3,15,13,0.333333333,3,0.008067
/view/arctic-data.10154.3,9,2,32,22,0,2,0.008046
/view/arctic-data.14107.1,9,10,40,23,0.2,10,0.008025
/view/doi:10.18739/A26082,9,3,13,10,0.666666667,3,0.008004
/view/doi:10.18739/A21G22,9,5,25,21,0.6,5,0.007983
/view/doi:10.5065/D6G44N6Q,9,4,17,9,0.25,4,0.007962
/view/doi:10.18739/A21Q13,9,0,20,12,null,1,0.007941
/view/urn:uuid:d199a10e-6024-4d60-9d63-3f76de17e054,9,0,14,9,null,0,0.007921
/view/doi:10.18739/A2WV30,9,7,17,15,0.428571429,7,0.0079
/view/doi:10.18739/A2W609,9,8,10,10,1,8,0.00788
/view/doi:10.18739/A2436Q,9,0,10,10,null,0,0.00786
/view/urn:uuid:d11a6535-1fd4-4511-a66f-5d1df17b19b6,9,1,12,11,0,1,0.00784
/view/arctic-data.14199.1,9,13,51,28,0,13,0.00782
/view/urn:uuid:c212c9d3-2b14-4580-a575-08b7af831ac6,9,2,12,10,1,2,0.0078
/view/arctic-data.10059.5,9,17,81,33,0.470588235,17,0.00778
/view/urn:uuid:0c05ac5a-3218-4362-bc9c-af0ac1890ab5,9,2,19,10,0.5,2,0.007761
/view/doi:10.18739/A26G4C,9,1,13,12,0,1,0.007741
/view/doi:10.18739/A2FQ0F,9,0,17,10,null,0,0.007722
/view/arctic-data.10052.1,9,1,16,12,0,1,0.007703
/view/urn:uuid:46630a3e-238c-4622-bcd2-fc29d704d679,9,7,21,11,0.428571429,7,0.007684
/view/arctic-data.14295.1,9,2,15,14,0,2,0.007665
/view/doi:10.18739/A2NP67,9,8,10,10,0.75,8,0.007646
/view/doi:10.18739/A21S59,9,4,9,9,0.75,4,0.007627
/view/urn:uuid:a050c296-ec32-4e08-a836-0c1e685dbd7e,9,2,17,13,0,2,0.007609
/view/urn:uuid:baa14a0c-c058-4a25-a402-5a31ee4f423c,9,5,28,20,0.6,5,0.00759
/view/arctic-data.13788.1,9,10,24,15,0.4,10,0.007572
/view/doi:10.18739/A20F8P,9,2,30,14,0.5,2,0.007554
/view/arctic-data.10040.1,9,9,36,21,0.333333333,9,0.007535
/view/arctic-data.10107.3,9,0,23,17,null,0,0.007517
/view/arctic-data.14293.1,9,4,17,14,0,4,0.007499
/view/urn:uuid:1bf4a710-aff3-4068-9422-ab2a7eae3cdd,9,3,16,14,0.333333333,3,0.007482
/view/doi:10.18739/A2GQ2H,9,0,12,9,null,0,0.007464
/view/doi:10.5065/D66M34S3,9,7,15,10,1,7,0.007446
/view/doi:10.18739/A23D4R,9,5,15,14,1,5,0.007429
