Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/catalog/view/doi:10.18739/A26688J9Z,24,10,35,34,0.6,10,0.006204
/catalog/view/doi:10.18739/A21V5BF0Z,24,17,44,31,0.705882353,17,0.006164
/blog/2019/11/arctic-data-centers-data-science-training/,24,24,42,35,0.791666667,24,0.006124
/catalog/view/doi:10.18739/A2H12V769,23,6,35,30,0.666666667,6,0.006086
/catalog/view/doi:10.18739/A27P8TF1H,23,20,24,23,1,20,0.006047
/catalog/view/doi:10.18739/A2K35MD3N,23,17,26,24,0.882352941,17,0.006009
/catalog/view/doi:10.18739/A2DR2P85H,23,17,44,36,0.647058824,16,0.005972
/catalog/view/doi:10.18739/A21R6N171,23,11,44,32,0.818181818,10,0.005935
/catalog/view/doi:10.18739/A2MS3K24P,23,16,33,31,0.8125,15,0.005899
/dataset-highlights/,22,15,23,23,0.333333333,15,0.005863
/catalog/view/doi:10.18739/A2736M31X,22,13,45,32,0.769230769,14,0.005828
/catalog/view/doi:10.18739/A2Z60C21V,22,33,45,38,0.818181818,32,0.005793
/catalog/view/doi:10.18739/A28Q18,22,17,32,25,0.470588235,16,0.005758
/catalog/view/doi:10.18739/A2WH2DG0D,22,14,34,26,0.857142857,14,0.005724
/project/collaborative_research_the_impact,22,22,23,22,0.909090909,22,0.005691
/catalog/view/doi:10.18739/A2183435S,21,19,31,23,0.947368421,19,0.005658
/catalog/view/doi:10.18739/A2V698C71,21,16,49,38,0.875,16,0.005625
/catalog/view/doi:10.18739/A2J96095Z,21,12,35,27,0.833333333,12,0.005592
/catalog/view/dcx_a44ec011-ad42-4df2-a250-c1f720f78f05_3,21,15,22,22,0.866666667,15,0.00556
/catalog/view/doi:10.18739/A2QV3C475,21,18,25,23,0.833333333,17,0.005529
/catalog/view/doi:10.18739/A2C824F2J,21,8,47,38,0.75,9,0.005498
/catalog/portals/DBO/,21,20,36,27,0.55,20,0.005467
/catalog/view/doi:10.18739/A2CN6XZ7H,21,28,33,28,0.75,28,0.005436
/blog/2020/11/hands-on-coding-virtually/,21,19,34,30,0.842105263,19,0.005407
/catalog/view/doi:10.18739/A2416T08T,21,20,21,21,1,20,0.005377
/catalog/view/doi:10.18739/A2V698C33,20,131,182,168,0.801526718,131,0.005347
/catalog/view/doi:10.18739/A22F7JR7S,20,7,28,24,0.857142857,7,0.005318
/catalog/view/doi:10.18739/A2513TW8N,20,20,40,28,0.8,20,0.00529
/catalog/view/doi:10.18739/A2BV79W4V,20,15,33,23,0.8,15,0.005261
/catalog/view/doi:10.18739/A25H7BV1C,20,18,55,37,0.888888889,18,0.005233
/catalog/view/doi:10.18739/A23B5W875,20,7,33,30,0.857142857,6,0.005206
/catalog/view/urn:uuid:46789d94-7c12-4d9f-9e62-7f90f7918219,20,4,30,25,0.25,4,0.005178
/catalog/view/doi:10.18739/A29Z90C2X,20,18,34,28,0.666666667,18,0.005151
/catalog/view/doi:10.18739/A2ZC7RV6H,20,14,47,39,0.857142857,14,0.005125
/catalog/view/doi:10.18739/A20R9M42C,20,8,39,29,0.25,7,0.005099
/catalog/view/doi:10.18739/A2RF5KG0P,20,8,23,21,0.5,8,0.005072
/catalog/view/doi:10.18739/A2S17SS1M,20,18,43,31,0.5,18,0.005047
/catalog/view/doi:10.18739/A2SN01440,20,17,31,28,0.705882353,17,0.005021
/blog/2020/07/how-can-repositories-support-social-scientific-data-inside-the-arctic-data-centers-recent-workshop/,19,16,24,23,0.9375,16,0.004996
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,19,16,27,23,0.8125,16,0.004971
/catalog/portals/,19,5,26,22,0,5,0.004946
/catalog/view/doi:10.5065/D6DV1H19,19,16,26,20,0.75,16,0.004922
/catalog/view/doi:10.18739/A2QF8JK5V,19,12,25,20,0.833333333,12,0.004898
/catalog/view/urn:uuid:0ec88715-fa58-4af0-82aa-44e76347ed72,19,14,29,22,0.357142857,14,0.004874
/catalog/view/doi:10.18739/A2XG9FB90,19,10,46,27,0.7,10,0.00485
/catalog/portals/permafrost/Core-Team,19,12,24,21,0.75,12,0.004827
/catalog/view/doi:10.18739/A2DR2P790,19,24,43,29,0.458333333,24,0.004804
/catalog/view/doi:10.18739/A24B2X56X,19,7,33,28,0.857142857,7,0.004781
/catalog/view/doi:10.18739/A2W37KW0M,19,17,36,29,0.764705882,16,0.004758
/catalog/view/doi:10.18739/A2556Q,19,11,43,23,0.727272727,11,0.004736
/catalog/view/doi:10.18739/A2P843X00,18,18,43,30,0.833333333,18,0.004714
/catalog/view/doi:10.18739/A20V89J16,18,8,41,23,0.75,8,0.004692
/catalog/view/doi:10.5065/D6542KRH,18,6,22,19,0.5,6,0.00467
/catalog/view/doi:10.18739/A2D795976,18,13,38,33,0.461538462,13,0.004648
/catalog/view/doi:10.18739/A2P26Q39Q,18,12,29,21,0.666666667,12,0.004627
/catalog/view/doi:10.18739/A2ZC7RV70,18,15,32,28,0.866666667,15,0.004606
/catalog/view/doi:10.18739/A2804XK1F,18,3,25,22,0.666666667,3,0.004585
/catalog/view/doi:10.18739/A2CC0TT8X,18,30,48,40,0.766666667,30,0.004564
/catalog/view/doi:10.18739/A22J6848J,18,6,32,27,0.666666667,6,0.004544
/catalog/view/doi:10.18739/A2DJ58H0B,18,6,37,25,0.5,6,0.004524
/catalog/view/doi:10.18739/A22V2C974,18,9,32,27,0.444444444,9,0.004504
/catalog/view/doi:10.18739/A21Z41T0T,18,13,37,33,0.615384615,14,0.004484
/catalog/view/doi:10.18739/A27P8TD2J,18,4,31,23,1,4,0.004464
/catalog/view/doi:10.5065/D6CN7228,18,11,31,26,0.727272727,11,0.004445
/catalog/view/doi:10.18739/A27M0414K,18,8,31,27,0.625,8,0.004426
/catalog/view/doi:10.18739/A2930NW0H,18,10,40,24,0.6,10,0.004407
/catalog/view/doi:10.18739/A2513TW2R,18,2,19,19,1,2,0.004388
/catalog/view/doi:10.18739/A2N29P67H,18,10,23,22,0.6,10,0.004369
/catalog/portals/CALM/Data,18,5,31,22,0.8,5,0.004351
/catalog/view/doi:10.18739/A2MP4VN5F,18,8,24,18,1,8,0.004332
/catalog/view/doi:10.18739/A2J09W45H,18,15,25,23,0.866666667,15,0.004314
/catalog/view/doi:10.18739/A2WD4W,17,11,42,32,0.363636364,11,0.004296
/catalog/view/urn:uuid:40d64aa5-ddb5-4f9f-a9fb-f976e5311f00,17,4,52,34,0.25,4,0.004278
/blog/2020/11/engage-with-the-arctic-data-center-at-agu-2020/,17,14,30,29,0.785714286,14,0.004261
/catalog/portals/DTLB,17,34,132,55,0.264705882,34,0.004243
/catalog/view/doi:10.18739/A26T0GX06,17,8,20,18,0.75,8,0.004226
/catalog/view/urn:uuid:00d2e142-228e-4722-8f12-d054606e3869,17,9,25,23,1,9,0.004208
/catalog/view/doi:10.18739/A2TB0XV7T,17,13,40,27,0.692307692,14,0.004191
/catalog/view/doi:10.18739/A2319S373,17,12,27,23,0.666666667,13,0.004174
/catalog/view/doi:10.18739/A2TB0XV89,17,6,34,29,0.833333333,6,0.004158
/catalog/view/doi:10.18739/A2WS8HM6C,17,20,29,25,0.65,20,0.004141
/catalog/view/doi:10.18739/A2ZK55M55,17,13,43,32,0.692307692,13,0.004125
/catalog/view/doi:10.18739/A2KD1QK65,17,9,31,27,1,9,0.004108
/catalog/view/doi:10.18739/A2M61BQ8M,17,14,56,35,0.642857143,14,0.004092
/catalog/view/doi:10.18739/A2FX73Z7B,17,10,39,24,0.8,10,0.004076
/catalog/view/doi:10.18739/A2MG7FW27,17,7,34,22,0.571428571,7,0.00406
/catalog/view/doi:10.18739/A2G15TB05,17,12,19,19,0.583333333,12,0.004045
/catalog/view/doi:10.18739/A2B853H78,17,21,27,26,0.714285714,21,0.004029
/catalog/view/doi:10.18739/A25Q4RM33,17,10,34,27,0.9,10,0.004014
/catalog/view/43bc1629-233c-4944-af79-dfd2f0c00840,17,16,20,18,0.9375,16,0.003999
/catalog/view/doi:10.5065/D6VT1Q75,16,15,21,18,0.6,15,0.003983
/catalog/view/doi:10.18739/A2GT5FG0B,16,16,42,34,0.625,16,0.003968
/catalog/view/doi:10.18739/A2W08WG7P,16,5,28,23,0.4,5,0.003953
/catalog/view/urn:uuid:eed9fbdf-cc05-426d-b0d4-6658b9014066,16,16,41,33,0.6875,16,0.003938
/catalog/view/doi:10.5065/D6QR4V8G,16,12,20,16,0.583333333,12,0.003923
/catalog/portals/toolik/Metrics,16,10,35,21,0.5,10,0.003909
/catalog/view/doi:10.18739/A26H4CQ72,16,1,23,18,1,1,0.003894
/catalog/view/doi:10.18739/A2028PD2H,16,6,26,21,0.5,6,0.00388
/catalog/view/urn:uuid:df1eace5-4dd7-4517-a985-e4113c631044,16,15,21,19,0.8,15,0.003866
/catalog/view/doi:10.18739/A2TQ5RD83,16,12,30,26,0.583333333,12,0.003852
/catalog/view/urn:uuid:223d872e-ad5b-484e-800e-24d3230f5c43,16,7,34,27,0.714285714,7,0.003838
/catalog/view/urn:uuid:b5fd55a5-7e97-4b83-acf8-81946ee26616,16,10,35,28,0.5,10,0.003824
/catalog/data/page/5,16,5,117,22,0.6,4,0.00381
/catalog/view/doi:10.18739/A2QF8JJ9B,16,9,65,31,0.444444444,9,0.003796
/catalog/view/doi:10.18739/A21R9G,16,17,28,23,0.705882353,17,0.003783
/catalog/view/doi:10.18739/A22274,16,20,36,28,0.6,20,0.003769
/catalog/portals/DBO/Publications,16,9,32,21,0.222222222,9,0.003756
/catalog/view/doi:10.18739/A22G44,16,6,19,17,0.5,6,0.003743
/catalog/view/doi:10.18739/A2K89M,16,23,28,23,0.826086957,23,0.00373
/catalog/view/doi:10.18739/A2TM72225,16,9,32,21,0.888888889,9,0.003717
/catalog/view/doi:10.18739/A2VX0636Z,16,16,32,27,0.875,16,0.003704
/catalog/view/doi:10.5065/D6K64G68,16,15,19,19,0.933333333,15,0.003691
/catalog/view/doi:10.18739/A2GX44V7K,16,8,35,22,0.75,8,0.003679
/catalog/view/doi:10.18739/A28W3827B,16,10,32,22,0.4,11,0.003666
/catalog/view/doi:10.18739/A2000014J,16,15,39,24,0.8,15,0.003654
/catalog/view/doi:10.18739/A24X54H5D,16,9,25,21,0.555555556,9,0.003641
/catalog/view/doi:10.18739/A2C24QN9B,16,10,23,19,0.7,10,0.003629
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/14/2,16,7,24,20,0.714285714,7,0.003617
/catalog/view/doi:10.18739/A2VH5CJ8K,16,7,18,16,0.857142857,7,0.003605
/catalog/view/doi:10.18739/A2JH3D29N,15,7,16,16,0.857142857,7,0.003593
/catalog/view/doi:10.18739/A2HT2GB80,15,7,28,19,0.285714286,7,0.003581
/catalog/view/doi:10.18739/A2ZP3W141,15,12,21,15,1,12,0.003569
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,15,12,16,16,1,12,0.003557
/catalog/view/doi:10.18739/A2RS0X,15,13,33,26,0.615384615,13,0.003545
/catalog/view/doi:10.18739/A2JM23G9Z,15,14,15,15,0.928571429,14,0.003534
/catalog/view/doi:10.18739/A2H41JM84,15,7,17,16,1,7,0.003522
/catalog/view/doi:10.5065/D6P84921,15,16,36,28,0.5625,16,0.003511
/catalog/view/doi:10.18739/A2FT8DK41,15,6,23,22,0.833333333,6,0.003499
/catalog/portals/toolik/Data,15,7,31,25,0.142857143,7,0.003488
/catalog/view/doi:10.18739/A2W08WH36,15,10,32,22,0.9,10,0.003477
/catalog/view/doi:10.18739/A2V698C90,15,8,27,18,0.875,8,0.003466
/catalog/view/doi:10.18739/A2CN6Z10F,15,8,24,19,0.625,8,0.003455
/catalog/view/doi:10.18739/A2FB4WM3F,15,6,26,24,0.666666667,6,0.003444
/catalog/portals/DTLB/Data,15,20,57,40,0.45,20,0.003433
/catalog/view/doi:10.18739/A26W9696T,15,11,18,15,0.909090909,11,0.003422
/catalog/view/doi:10.18739/A25Q4RM2M,15,3,18,18,0.666666667,3,0.003411
/catalog/view/doi:10.18739/A2D795B84,15,5,19,17,1,5,0.003401
/catalog/view/doi:10.5065/D6NP22KX,15,10,19,16,0.8,10,0.00339
/catalog/view/doi:10.18739/A2FQ9Q56P,15,7,41,23,0.428571429,7,0.00338
/catalog/view/doi:10.18739/A2GQ6R27D,15,4,22,17,0.25,4,0.003369
/catalog/view/doi:10.18739/A28K74X6T,15,6,25,20,1,6,0.003359
/catalog/view/doi:10.18739/A2P55DH4M,15,15,86,37,0.533333333,16,0.003349
/catalog/view/doi:10.5065/D6QN6544,15,3,32,25,0.666666667,4,0.003339
/catalog/view/doi:10.5065/D6FQ9TN2,15,8,25,18,0.75,8,0.003329
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,15,14,18,16,0.642857143,14,0.003319
/catalog/view/doi:10.18739/A2T43J37G,15,12,16,15,1,12,0.003309
/catalog/view/doi:10.18739/A2CF9J675,15,9,23,23,0.777777778,9,0.003299
/catalog/view/doi:10.18739/A2FF8Q,15,18,20,18,0.611111111,18,0.003289
/catalog/drafts,15,16,51,33,0.375,16,0.003279
/catalog/view/doi:10.18739/A2JM23H02,15,7,20,20,0.857142857,7,0.00327
/catalog/view/88652184-1c71-4e0a-a872-aa45b6463faf,14,3,26,18,0.333333333,3,0.00326
/catalog/view/doi:10.18739/A2R20RW89,14,5,26,16,0.8,5,0.00325
/catalog/view/doi:10.18739/A2D50FZ30,14,7,19,14,1,7,0.003241
/catalog/view/doi:10.18739/A20V89H5P,14,7,42,26,0.571428571,7,0.003231
/catalog/view/doi:10.18739/A2MP4VP1Z,14,5,19,15,1,5,0.003222
/catalog/view/urn:uuid:fc2541a0-2669-4f16-aeb6-4022ca56928d,14,5,21,18,0.8,5,0.003212
/catalog/view/doi:10.18739/A2GT5FG67,14,13,16,15,1,13,0.003203
/catalog/view/doi:10.18739/A2599Z22P,14,7,47,25,0.857142857,7,0.003194
/catalog/view/doi:10.18739/A2H12V81B,14,5,21,15,1,5,0.003185
/general.php,14,14,14,14,1,14,0.003175
/catalog/view/doi:10.18739/A2HD7NS8N,14,8,26,16,0.375,8,0.003166
/catalog/view/doi:10.18739/A22J6846K,14,6,21,18,0.5,6,0.003157
/catalog/view/urn:uuid:6528dc87-970c-412d-a168-4518f10e32d6,14,16,46,37,0.625,15,0.003148
/catalog/view/doi:10.18739/A2SX6499X,14,7,24,17,1,7,0.00314
/catalog/view/doi:10.18739/A24P6K,14,16,16,16,1,16,0.003131
/catalog/view/doi:10.18739/A2833N00P,14,10,30,22,0.9,10,0.003122
/category/blog/page/2/,14,1,26,21,0,1,0.003113
/catalog/view/doi:10.18739/A2SJ19R94,14,8,23,20,0.875,8,0.003105
/catalog/view/doi:10.18739/A2S46H68Q,14,7,18,15,1,7,0.003096
/catalog/view/doi:10.18739/A28K74X79,14,9,18,15,1,9,0.003087
/catalog/view/doi:10.18739/A21V5BF3D,14,12,25,14,1,12,0.003079
/catalog/view/dcx_abc96506-7781-4a1c-ab1a-ae581474713b_0,14,10,14,14,1,10,0.003071
/catalog/view/doi:10.18739/A2222R68W,14,6,23,20,1,6,0.003062
/catalog/view/doi:10.18739/A28S4JP6K,14,4,28,22,0.75,4,0.003054
/catalog/view/doi:10.18739/A2901ZG7K,14,13,16,14,1,13,0.003046
/catalog/view/doi:10.18739/A2D08X,14,11,18,17,0.727272727,12,0.003037
/catalog/view/doi:10.18739/A2WP9T74J,14,6,17,15,0.666666667,6,0.003029
/catalog/view/doi:10.18739/A2542J81J,14,15,16,15,0.666666667,15,0.003021
/catalog/view/doi:10.18739/A2K35MF33,14,8,25,18,0.875,8,0.003013
/catalog/view/doi:10.18739/A21C1TG77,14,6,16,16,1,6,0.003005
/catalog/view/doi:10.18739/A2RX93D48,14,11,28,24,0.818181818,11,0.002997
/catalog/view/doi:10.18739/A2ZW18R87,14,13,37,32,0.923076923,12,0.002989
/catalog/view/urn:uuid:2af4d319-ace9-4b8c-89ae-12099a4a56a1,14,12,34,26,0.833333333,13,0.002982
/catalog/portals/PerCS-Net/About,14,15,32,27,0.666666667,14,0.002974
/catalog/view/doi:10.18739/A2TD9N870,14,7,15,15,1,7,0.002966
/projects/,14,16,18,17,0.3125,16,0.002958
/catalog/view/doi:10.18739/A20000151,14,11,22,18,0.909090909,11,0.002951
/catalog/api,14,4,16,16,0.75,4,0.002943
/catalog/edit/portals/new/Settings,13,8,20,17,0.375,8,0.002935
/catalog/view/doi:10.18739/A2KP7TS1Q,13,6,17,16,1,6,0.002928
/catalog/view/doi:10.18739/A2CZ3253W,13,8,23,20,0.5,8,0.00292
/catalog/view/doi:10.18739/A2XG9FB4K,13,10,48,20,0.7,10,0.002913
/catalog/view/doi:10.18739/A2Q814S6P,13,12,13,13,1,12,0.002905
/catalog/view/doi:10.18739/A2K35MD63,13,5,33,21,0.4,5,0.002898
/catalog/view/doi:10.18739/A2ZP3W103,13,9,30,24,1,9,0.00289
/catalog/view/dcx_9f62fd7e-426a-43fa-bd86-803d638d0e27_0,13,10,13,13,1,11,0.002883
